Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,notes
p001,A01,48h,10,15hHB101_20200813,DMSO,1,fenbendazole,0,20200805,serial; see notes,JU775,1,,,
p035,C04,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,DL238,3,,,
p035,C05,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,MY16,3,,,
p035,C06,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,CB4856,3,,,
p035,C07,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,PD1074,3,,,
p035,C08,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,CX11314,3,,,
p035,C09,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,JU775,3,,,
p035,C10,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,DL238,3,,,
p035,C11,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,MY16,3,,,
p035,C12,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,CB4856,3,,,
p035,D01,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,PD1074,3,,,
p035,D02,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,CX11314,3,,,
p035,D03,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,JU775,3,,,
p035,D04,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,DL238,3,,,
p035,D05,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,MY16,3,,,
p035,D06,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,CB4856,3,,,
p035,D07,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,PD1074,3,,,
p035,D08,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,CX11314,3,,,
p035,D09,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,JU775,3,,,
p035,D10,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,DL238,3,,,
p035,D11,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,MY16,3,,,
p035,D12,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,CB4856,3,,,
p035,E01,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,PD1074,3,,,
p035,E02,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,CX11314,3,,,
p035,E03,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,JU775,3,,,
p035,E04,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,DL238,3,,,
p035,E05,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,MY16,3,,,
p035,E06,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,CB4856,3,,,
p035,E07,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,PD1074,3,,,
p035,E08,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,CX11314,3,,,
p035,E09,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,JU775,3,,,
p035,E10,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,DL238,3,,,
p035,E11,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,MY16,3,,,
p035,E12,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,CB4856,3,,,
p035,F01,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,PD1074,3,,,
p035,F02,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,CX11314,3,,,
p035,F03,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,JU775,3,,,
p035,F04,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,DL238,3,,,
p035,F05,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,MY16,3,,,
p035,F06,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,CB4856,3,,,
p035,F07,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,PD1074,3,,,
p035,F08,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,CX11314,3,,,
p035,F09,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,JU775,3,,,
p035,F10,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,DL238,3,,,
p035,F11,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,MY16,3,,,
p035,F12,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,CB4856,3,,,
p035,G01,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,PD1074,3,,,
p035,G02,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,CX11314,3,,,
p035,G03,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,JU775,3,,,
p035,G04,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,DL238,3,,,
p035,G05,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,MY16,3,,,
p035,G06,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,CB4856,3,,,
p035,G07,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,PD1074,3,,,
p035,G08,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,CX11314,3,,,
p035,G09,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,JU775,3,,,
p035,G10,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,DL238,3,,,
p035,G11,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,MY16,3,,,
p035,G12,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,CB4856,3,,,
p035,H01,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,PD1074,3,,,
p035,H02,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,CX11314,3,,,
p035,H03,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,JU775,3,,,
p035,H04,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,DL238,3,,,
p035,H05,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,MY16,3,,,
p035,H06,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,CB4856,3,,,
p035,H07,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,PD1074,3,,,
p035,H08,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,CX11314,3,,,
p035,H09,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,JU775,3,,,
p035,H10,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,DL238,3,,,
p035,H11,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,MY16,3,,,
p035,H12,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,CB4856,3,,,
p036,A01,48h,10,15hHB101_20200813,DMSO,1,benomyl,0,20200805,serial; see notes,PD1074,3,,,
p036,A02,48h,10,15hHB101_20200813,DMSO,1,benomyl,0,20200805,serial; see notes,CX11314,3,,,
p036,A03,48h,10,15hHB101_20200813,DMSO,1,benomyl,0,20200805,serial; see notes,JU775,3,,,
p036,A04,48h,10,15hHB101_20200813,DMSO,1,benomyl,0,20200805,serial; see notes,DL238,3,,,
p036,A05,48h,10,15hHB101_20200813,DMSO,1,benomyl,0,20200805,serial; see notes,MY16,3,,,
p036,A06,48h,10,15hHB101_20200813,DMSO,1,benomyl,0,20200805,serial; see notes,CB4856,3,,,
p036,A07,48h,10,15hHB101_20200813,DMSO,1,benomyl,0,20200805,serial; see notes,PD1074,3,,,
p036,A08,48h,10,15hHB101_20200813,DMSO,1,benomyl,0,20200805,serial; see notes,CX11314,3,,,
p036,A09,48h,10,15hHB101_20200813,DMSO,1,benomyl,0,20200805,serial; see notes,JU775,3,,,
p036,A10,48h,10,15hHB101_20200813,DMSO,1,benomyl,0,20200805,serial; see notes,DL238,3,,,
p036,A11,48h,10,15hHB101_20200813,DMSO,1,benomyl,0,20200805,serial; see notes,MY16,3,,,
p036,A12,48h,10,15hHB101_20200813,DMSO,1,benomyl,0,20200805,serial; see notes,CB4856,3,,,
p036,B01,48h,10,15hHB101_20200813,DMSO,1,benomyl,0.88199,20200805,serial; see notes,PD1074,3,,,
p036,B02,48h,10,15hHB101_20200813,DMSO,1,benomyl,0.88199,20200805,serial; see notes,CX11314,3,,,
p036,B03,48h,10,15hHB101_20200813,DMSO,1,benomyl,0.88199,20200805,serial; see notes,JU775,3,,,
p036,B04,48h,10,15hHB101_20200813,DMSO,1,benomyl,0.88199,20200805,serial; see notes,DL238,3,,,
p036,B05,48h,10,15hHB101_20200813,DMSO,1,benomyl,0.88199,20200805,serial; see notes,MY16,3,,,
p036,B06,48h,10,15hHB101_20200813,DMSO,1,benomyl,0.88199,20200805,serial; see notes,CB4856,3,,,
p036,B07,48h,10,15hHB101_20200813,DMSO,1,benomyl,0.88199,20200805,serial; see notes,PD1074,3,,,
p036,B08,48h,10,15hHB101_20200813,DMSO,1,benomyl,0.88199,20200805,serial; see notes,CX11314,3,,,
p036,B09,48h,10,15hHB101_20200813,DMSO,1,benomyl,0.88199,20200805,serial; see notes,JU775,3,,,
p036,B10,48h,10,15hHB101_20200813,DMSO,1,benomyl,0.88199,20200805,serial; see notes,DL238,3,,,
p036,B11,48h,10,15hHB101_20200813,DMSO,1,benomyl,0.88199,20200805,serial; see notes,MY16,3,,,
p036,B12,48h,10,15hHB101_20200813,DMSO,1,benomyl,0.88199,20200805,serial; see notes,CB4856,3,,,
p036,C01,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,PD1074,3,,,
p036,C02,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,CX11314,3,,,
p036,C03,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,JU775,3,,,
p036,C04,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,DL238,3,,,
p036,C05,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,MY16,3,,,
p036,C06,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,CB4856,3,,,
p036,C07,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,PD1074,3,,,
p036,C08,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,CX11314,3,,,
p036,C09,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,JU775,3,,,
p036,C10,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,DL238,3,,,
p036,C11,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,MY16,3,,,
p036,C12,48h,10,15hHB101_20200813,DMSO,1,benomyl,1.94038,20200805,serial; see notes,CB4856,3,,,
p036,D01,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,PD1074,3,,,
p036,D02,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,CX11314,3,,,
p036,D03,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,JU775,3,,,
p036,D04,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,DL238,3,,,
p036,D05,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,MY16,3,,,
p036,D06,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,CB4856,3,,,
p036,D07,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,PD1074,3,,,
p036,D08,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,CX11314,3,,,
p036,D09,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,JU775,3,,,
p036,D10,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,DL238,3,,,
p036,D11,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,MY16,3,,,
p036,D12,48h,10,15hHB101_20200813,DMSO,1,benomyl,4.26883,20200805,serial; see notes,CB4856,3,,,
p036,E01,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,PD1074,3,,,
p036,E02,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,CX11314,3,,,
p036,E03,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,JU775,3,,,
p036,E04,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,DL238,3,,,
p036,E05,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,MY16,3,,,
p036,E06,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,CB4856,3,,,
p036,E07,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,PD1074,3,,,
p036,E08,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,CX11314,3,,,
p036,E09,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,JU775,3,,,
p036,E10,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,DL238,3,,,
p036,E11,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,MY16,3,,,
p036,E12,48h,10,15hHB101_20200813,DMSO,1,benomyl,9.39144,20200805,serial; see notes,CB4856,3,,,
p036,F01,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,PD1074,3,,,
p036,F02,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,CX11314,3,,,
p036,F03,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,JU775,3,,,
p036,F04,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,DL238,3,,,
p036,F05,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,MY16,3,,,
p036,F06,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,CB4856,3,,,
p036,F07,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,PD1074,3,,,
p036,F08,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,CX11314,3,,,
p036,F09,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,JU775,3,,,
p036,F10,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,DL238,3,,,
p036,F11,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,MY16,3,,,
p036,F12,48h,10,15hHB101_20200813,DMSO,1,benomyl,20.66116,20200805,serial; see notes,CB4856,3,,,
p036,G01,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,PD1074,3,,,
p036,G02,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,CX11314,3,,,
p036,G03,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,JU775,3,,,
p036,G04,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,DL238,3,,,
p036,G05,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,MY16,3,,,
p036,G06,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,CB4856,3,,,
p036,G07,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,PD1074,3,,,
p036,G08,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,CX11314,3,,,
p036,G09,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,JU775,3,,,
p036,G10,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,DL238,3,,,
p036,G11,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,MY16,3,,,
p036,G12,48h,10,15hHB101_20200813,DMSO,1,benomyl,45.45455,20200805,serial; see notes,CB4856,3,,,
p036,H01,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,PD1074,3,,,
p036,H02,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,CX11314,3,,,
p036,H03,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,JU775,3,,,
p036,H04,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,DL238,3,,,
p036,H05,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,MY16,3,,,
p036,H06,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,CB4856,3,,,
p036,H07,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,PD1074,3,,,
p036,H08,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,CX11314,3,,,
p036,H09,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,JU775,3,,,
p036,H10,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,DL238,3,,,
p036,H11,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,MY16,3,,,
p036,H12,48h,10,15hHB101_20200813,DMSO,1,benomyl,100,20200805,serial; see notes,CB4856,3,,,
p037,A01,48h,10,15hHB101_20200813,DMSO,1,niridazole,0,20200805,serial; see notes,JU775,1,,,
p037,A02,48h,10,15hHB101_20200813,DMSO,1,niridazole,0,20200805,serial; see notes,CX11314,1,,,
p037,A03,48h,10,15hHB101_20200813,DMSO,1,niridazole,0,20200805,serial; see notes,PD1074,1,,,
p037,A04,48h,10,15hHB101_20200813,DMSO,1,niridazole,0,20200805,serial; see notes,CB4856,1,,,
p037,A05,48h,10,15hHB101_20200813,DMSO,1,niridazole,0,20200805,serial; see notes,MY16,1,,,
p037,A06,48h,10,15hHB101_20200813,DMSO,1,niridazole,0,20200805,serial; see notes,DL238,1,,,
p037,A07,48h,10,15hHB101_20200813,DMSO,1,niridazole,0,20200805,serial; see notes,JU775,1,,,
p037,A08,48h,10,15hHB101_20200813,DMSO,1,niridazole,0,20200805,serial; see notes,CX11314,1,,,
p037,A09,48h,10,15hHB101_20200813,DMSO,1,niridazole,0,20200805,serial; see notes,PD1074,1,,,
p037,A10,48h,10,15hHB101_20200813,DMSO,1,niridazole,0,20200805,serial; see notes,CB4856,1,,,
p037,A11,48h,10,15hHB101_20200813,DMSO,1,niridazole,0,20200805,serial; see notes,MY16,1,,,
p037,A12,48h,10,15hHB101_20200813,DMSO,1,niridazole,0,20200805,serial; see notes,DL238,1,,,
p037,B01,48h,10,15hHB101_20200813,DMSO,1,niridazole,5.15625,20200805,serial; see notes,JU775,1,,,
p037,B02,48h,10,15hHB101_20200813,DMSO,1,niridazole,5.15625,20200805,serial; see notes,CX11314,1,,,
p037,B03,48h,10,15hHB101_20200813,DMSO,1,niridazole,5.15625,20200805,serial; see notes,PD1074,1,,,
p037,B04,48h,10,15hHB101_20200813,DMSO,1,niridazole,5.15625,20200805,serial; see notes,CB4856,1,,,
p037,B05,48h,10,15hHB101_20200813,DMSO,1,niridazole,5.15625,20200805,serial; see notes,MY16,1,,,
p037,B06,48h,10,15hHB101_20200813,DMSO,1,niridazole,5.15625,20200805,serial; see notes,DL238,1,,,
p037,B07,48h,10,15hHB101_20200813,DMSO,1,niridazole,5.15625,20200805,serial; see notes,JU775,1,,,
p037,B08,48h,10,15hHB101_20200813,DMSO,1,niridazole,5.15625,20200805,serial; see notes,CX11314,1,,,
p037,B09,48h,10,15hHB101_20200813,DMSO,1,niridazole,5.15625,20200805,serial; see notes,PD1074,1,,,
p037,B10,48h,10,15hHB101_20200813,DMSO,1,niridazole,5.15625,20200805,serial; see notes,CB4856,1,,,
p037,B11,48h,10,15hHB101_20200813,DMSO,1,niridazole,5.15625,20200805,serial; see notes,MY16,1,,,
p037,B12,48h,10,15hHB101_20200813,DMSO,1,niridazole,5.15625,20200805,serial; see notes,DL238,1,,,
p037,C01,48h,10,15hHB101_20200813,DMSO,1,niridazole,10.3125,20200805,serial; see notes,JU775,1,,,
p037,C02,48h,10,15hHB101_20200813,DMSO,1,niridazole,10.3125,20200805,serial; see notes,CX11314,1,,,
p037,C03,48h,10,15hHB101_20200813,DMSO,1,niridazole,10.3125,20200805,serial; see notes,PD1074,1,,,
p037,C04,48h,10,15hHB101_20200813,DMSO,1,niridazole,10.3125,20200805,serial; see notes,CB4856,1,,,
p037,C05,48h,10,15hHB101_20200813,DMSO,1,niridazole,10.3125,20200805,serial; see notes,MY16,1,,,
p037,C06,48h,10,15hHB101_20200813,DMSO,1,niridazole,10.3125,20200805,serial; see notes,DL238,1,,,
p037,C07,48h,10,15hHB101_20200813,DMSO,1,niridazole,10.3125,20200805,serial; see notes,JU775,1,,,
p037,C08,48h,10,15hHB101_20200813,DMSO,1,niridazole,10.3125,20200805,serial; see notes,CX11314,1,,,
p037,C09,48h,10,15hHB101_20200813,DMSO,1,niridazole,10.3125,20200805,serial; see notes,PD1074,1,,,
p037,C10,48h,10,15hHB101_20200813,DMSO,1,niridazole,10.3125,20200805,serial; see notes,CB4856,1,,,
p037,C11,48h,10,15hHB101_20200813,DMSO,1,niridazole,10.3125,20200805,serial; see notes,MY16,1,,,
p037,C12,48h,10,15hHB101_20200813,DMSO,1,niridazole,10.3125,20200805,serial; see notes,DL238,1,,,
p037,D01,48h,10,15hHB101_20200813,DMSO,1,niridazole,20.625,20200805,serial; see notes,JU775,1,,,
p037,D02,48h,10,15hHB101_20200813,DMSO,1,niridazole,20.625,20200805,serial; see notes,CX11314,1,,,
p037,D03,48h,10,15hHB101_20200813,DMSO,1,niridazole,20.625,20200805,serial; see notes,PD1074,1,,,
p037,D04,48h,10,15hHB101_20200813,DMSO,1,niridazole,20.625,20200805,serial; see notes,CB4856,1,,,
p037,D05,48h,10,15hHB101_20200813,DMSO,1,niridazole,20.625,20200805,serial; see notes,MY16,1,,,
p037,D06,48h,10,15hHB101_20200813,DMSO,1,niridazole,20.625,20200805,serial; see notes,DL238,1,,,
p037,D07,48h,10,15hHB101_20200813,DMSO,1,niridazole,20.625,20200805,serial; see notes,JU775,1,,,
p037,D08,48h,10,15hHB101_20200813,DMSO,1,niridazole,20.625,20200805,serial; see notes,CX11314,1,,,
p037,D09,48h,10,15hHB101_20200813,DMSO,1,niridazole,20.625,20200805,serial; see notes,PD1074,1,,,
p037,D10,48h,10,15hHB101_20200813,DMSO,1,niridazole,20.625,20200805,serial; see notes,CB4856,1,,,
p037,D11,48h,10,15hHB101_20200813,DMSO,1,niridazole,20.625,20200805,serial; see notes,MY16,1,,,
p037,D12,48h,10,15hHB101_20200813,DMSO,1,niridazole,20.625,20200805,serial; see notes,DL238,1,,,
p037,E01,48h,10,15hHB101_20200813,DMSO,1,niridazole,41.25,20200805,serial; see notes,JU775,1,,,
p037,E02,48h,10,15hHB101_20200813,DMSO,1,niridazole,41.25,20200805,serial; see notes,CX11314,1,,,
p037,E03,48h,10,15hHB101_20200813,DMSO,1,niridazole,41.25,20200805,serial; see notes,PD1074,1,,,
p037,E04,48h,10,15hHB101_20200813,DMSO,1,niridazole,41.25,20200805,serial; see notes,CB4856,1,,,
p037,E05,48h,10,15hHB101_20200813,DMSO,1,niridazole,41.25,20200805,serial; see notes,MY16,1,,,
p037,E06,48h,10,15hHB101_20200813,DMSO,1,niridazole,41.25,20200805,serial; see notes,DL238,1,,,
p037,E07,48h,10,15hHB101_20200813,DMSO,1,niridazole,41.25,20200805,serial; see notes,JU775,1,,,
p037,E08,48h,10,15hHB101_20200813,DMSO,1,niridazole,41.25,20200805,serial; see notes,CX11314,1,,,
p037,E09,48h,10,15hHB101_20200813,DMSO,1,niridazole,41.25,20200805,serial; see notes,PD1074,1,,,
p037,E10,48h,10,15hHB101_20200813,DMSO,1,niridazole,41.25,20200805,serial; see notes,CB4856,1,,,
p037,E11,48h,10,15hHB101_20200813,DMSO,1,niridazole,41.25,20200805,serial; see notes,MY16,1,,,
p037,E12,48h,10,15hHB101_20200813,DMSO,1,niridazole,41.25,20200805,serial; see notes,DL238,1,,,
p037,F01,48h,10,15hHB101_20200813,DMSO,1,niridazole,82.5,20200805,serial; see notes,JU775,1,,,
p037,F02,48h,10,15hHB101_20200813,DMSO,1,niridazole,82.5,20200805,serial; see notes,CX11314,1,,,
p037,F03,48h,10,15hHB101_20200813,DMSO,1,niridazole,82.5,20200805,serial; see notes,PD1074,1,,,
p037,F04,48h,10,15hHB101_20200813,DMSO,1,niridazole,82.5,20200805,serial; see notes,CB4856,1,,,
p037,F05,48h,10,15hHB101_20200813,DMSO,1,niridazole,82.5,20200805,serial; see notes,MY16,1,,,
