Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,diluent,diluent_concentration_perc,drug,concentration_um,drug_stock_prep_date,drug_prep_method,strain,bleach,well_censor,well_censor_reason,notes
p001,A01,48h,10,15hHB101_20200813,DMSO,1,ivermectin,0,20200805,serial; see notes,JU775,1,,,
p055,C07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,JU775,1,,,
p055,C08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,CX11314,1,,,
p055,C09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,PD1074,1,,,
p055,C10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,CB4856,1,,,
p055,C11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,MY16,1,,,
p055,C12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,DL238,1,,,
p055,D01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,JU775,1,,,
p055,D02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,CX11314,1,,,
p055,D03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,PD1074,1,,,
p055,D04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,CB4856,1,,,
p055,D05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,MY16,1,,,
p055,D06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,DL238,1,,,
p055,D07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,JU775,1,,,
p055,D08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,CX11314,1,,,
p055,D09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,PD1074,1,,,
p055,D10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,CB4856,1,,,
p055,D11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,MY16,1,,,
p055,D12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,DL238,1,,,
p055,E01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,JU775,1,,,
p055,E02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,CX11314,1,,,
p055,E03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,PD1074,1,,,
p055,E04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,CB4856,1,,,
p055,E05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,MY16,1,,,
p055,E06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,DL238,1,,,
p055,E07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,JU775,1,,,
p055,E08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,CX11314,1,,,
p055,E09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,PD1074,1,,,
p055,E10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,CB4856,1,,,
p055,E11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,MY16,1,,,
p055,E12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,DL238,1,,,
p055,F01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,JU775,1,,,
p055,F02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,CX11314,1,,,
p055,F03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,PD1074,1,,,
p055,F04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,CB4856,1,,,
p055,F05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,MY16,1,,,
p055,F06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,DL238,1,,,
p055,F07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,JU775,1,,,
p055,F08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,CX11314,1,,,
p055,F09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,PD1074,1,,,
p055,F10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,CB4856,1,,,
p055,F11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,MY16,1,,,
p055,F12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,DL238,1,,,
p055,G01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,JU775,1,,,
p055,G02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,CX11314,1,,,
p055,G03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,PD1074,1,,,
p055,G04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,CB4856,1,,,
p055,G05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,MY16,1,,,
p055,G06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,DL238,1,,,
p055,G07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,JU775,1,,,
p055,G08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,CX11314,1,,,
p055,G09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,PD1074,1,,,
p055,G10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,CB4856,1,,,
p055,G11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,MY16,1,,,
p055,G12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,DL238,1,,,
p055,H01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,JU775,1,,,
p055,H02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,CX11314,1,,,
p055,H03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,PD1074,1,,,
p055,H04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,CB4856,1,,,
p055,H05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,MY16,1,,,
p055,H06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,DL238,1,,,
p055,H07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,JU775,1,,,
p055,H08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,CX11314,1,,,
p055,H09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,PD1074,1,,,
p055,H10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,CB4856,1,,,
p055,H11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,MY16,1,,,
p055,H12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,DL238,1,,,
p056,A01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,JU775,1,,,
p056,A02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,CX11314,1,,,
p056,A03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,PD1074,1,,,
p056,A04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,CB4856,1,,,
p056,A05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,MY16,1,,,
p056,A06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,DL238,1,,,
p056,A07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,JU775,1,,,
p056,A08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,CX11314,1,,,
p056,A09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,PD1074,1,,,
p056,A10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,CB4856,1,,,
p056,A11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,MY16,1,,,
p056,A12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,DL238,1,,,
p056,B01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,JU775,1,,,
p056,B02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,CX11314,1,,,
p056,B03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,PD1074,1,,,
p056,B04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,CB4856,1,,,
p056,B05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,MY16,1,,,
p056,B06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,DL238,1,,,
p056,B07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,JU775,1,,,
p056,B08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,CX11314,1,,,
p056,B09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,PD1074,1,,,
p056,B10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,CB4856,1,,,
p056,B11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,MY16,1,,,
p056,B12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,DL238,1,,,
p056,C01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,JU775,1,,,
p056,C02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,CX11314,1,,,
p056,C03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,PD1074,1,,,
p056,C04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,CB4856,1,,,
p056,C05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,MY16,1,,,
p056,C06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,DL238,1,,,
p056,C07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,JU775,1,,,
p056,C08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,CX11314,1,,,
p056,C09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,PD1074,1,,,
p056,C10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,CB4856,1,,,
p056,C11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,MY16,1,,,
p056,C12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,DL238,1,,,
p056,D01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,JU775,1,,,
p056,D02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,CX11314,1,,,
p056,D03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,PD1074,1,,,
p056,D04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,CB4856,1,,,
p056,D05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,MY16,1,,,
p056,D06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,DL238,1,,,
p056,D07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,JU775,1,,,
p056,D08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,CX11314,1,,,
p056,D09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,PD1074,1,,,
p056,D10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,CB4856,1,,,
p056,D11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,MY16,1,,,
p056,D12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,DL238,1,,,
p056,E01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,JU775,1,,,
p056,E02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,CX11314,1,,,
p056,E03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,PD1074,1,,,
p056,E04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,CB4856,1,,,
p056,E05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,MY16,1,,,
p056,E06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,DL238,1,,,
p056,E07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,JU775,1,,,
p056,E08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,CX11314,1,,,
p056,E09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,PD1074,1,,,
p056,E10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,CB4856,1,,,
p056,E11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,MY16,1,,,
p056,E12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,DL238,1,,,
p056,F01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,JU775,1,,,
p056,F02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,CX11314,1,,,
p056,F03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,PD1074,1,,,
p056,F04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,CB4856,1,,,
p056,F05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,MY16,1,,,
p056,F06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,DL238,1,,,
p056,F07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,JU775,1,,,
p056,F08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,CX11314,1,,,
p056,F09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,PD1074,1,,,
p056,F10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,CB4856,1,,,
p056,F11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,MY16,1,,,
p056,F12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,DL238,1,,,
p056,G01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,JU775,1,,,
p056,G02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,CX11314,1,,,
p056,G03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,PD1074,1,,,
p056,G04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,CB4856,1,,,
p056,G05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,MY16,1,,,
p056,G06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,DL238,1,,,
p056,G07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,JU775,1,,,
p056,G08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,CX11314,1,,,
p056,G09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,PD1074,1,,,
p056,G10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,CB4856,1,,,
p056,G11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,MY16,1,,,
p056,G12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,DL238,1,,,
p056,H01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,JU775,1,,,
p056,H02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,CX11314,1,,,
p056,H03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,PD1074,1,,,
p056,H04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,CB4856,1,,,
p056,H05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,MY16,1,,,
p056,H06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,DL238,1,,,
p056,H07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,JU775,1,,,
p056,H08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,CX11314,1,,,
p056,H09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,PD1074,1,,,
p056,H10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,CB4856,1,,,
p056,H11,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,MY16,1,,,
p056,H12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,DL238,1,,,
p057,A01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,DL238,2,,,
p057,A02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,MY16,2,,,
p057,A03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,CB4856,2,,,
p057,A04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,PD1074,2,,,
p057,A05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,CX11314,2,,,
p057,A06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,JU775,2,,,
p057,A07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,DL238,2,,,
p057,A08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,MY16,2,,,
p057,A09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,CB4856,2,,,
p057,A10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,PD1074,2,,,
p057,A12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,0,20200805,serial; see notes,JU775,2,,,
p057,B01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,DL238,2,,,
p057,B02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,MY16,2,,,
p057,B03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,CB4856,2,,,
p057,B04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,PD1074,2,,,
p057,B05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,CX11314,2,,,
p057,B06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,JU775,2,,,
p057,B07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,DL238,2,,,
p057,B08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,MY16,2,,,
p057,B09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,CB4856,2,,,
p057,B10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,PD1074,2,,,
p057,B12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,1.5,20200805,serial; see notes,JU775,2,,,
p057,C01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,DL238,2,,,
p057,C02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,MY16,2,,,
p057,C03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,CB4856,2,,,
p057,C04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,PD1074,2,,,
p057,C05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,CX11314,2,,,
p057,C06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,JU775,2,,,
p057,C07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,DL238,2,,,
p057,C08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,MY16,2,,,
p057,C09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,CB4856,2,,,
p057,C10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,PD1074,2,,,
p057,C12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,3,20200805,serial; see notes,JU775,2,,,
p057,D01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,DL238,2,,,
p057,D02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,MY16,2,,,
p057,D03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,CB4856,2,,,
p057,D04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,PD1074,2,,,
p057,D05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,CX11314,2,,,
p057,D06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,JU775,2,,,
p057,D07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,DL238,2,,,
p057,D08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,MY16,2,,,
p057,D09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,CB4856,2,,,
p057,D10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,PD1074,2,,,
p057,D12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,6,20200805,serial; see notes,JU775,2,,,
p057,E01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,DL238,2,,,
p057,E02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,MY16,2,,,
p057,E03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,CB4856,2,,,
p057,E04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,PD1074,2,,,
p057,E05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,CX11314,2,,,
p057,E06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,JU775,2,,,
p057,E07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,DL238,2,,,
p057,E08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,MY16,2,,,
p057,E09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,CB4856,2,,,
p057,E10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,PD1074,2,,,
p057,E12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,12,20200805,serial; see notes,JU775,2,,,
p057,F01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,DL238,2,,,
p057,F02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,MY16,2,,,
p057,F03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,CB4856,2,,,
p057,F04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,PD1074,2,,,
p057,F05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,CX11314,2,,,
p057,F06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,JU775,2,,,
p057,F07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,DL238,2,,,
p057,F08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,MY16,2,,,
p057,F09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,CB4856,2,,,
p057,F10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,PD1074,2,,,
p057,F12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,24,20200805,serial; see notes,JU775,2,,,
p057,G01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,DL238,2,,,
p057,G02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,MY16,2,,,
p057,G03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,CB4856,2,,,
p057,G04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,PD1074,2,,,
p057,G05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,CX11314,2,,,
p057,G06,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,JU775,2,,,
p057,G07,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,DL238,2,,,
p057,G08,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,MY16,2,,,
p057,G09,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,CB4856,2,,,
p057,G10,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,PD1074,2,,,
p057,G12,48h,10,15hHB101_20200813,DMSO,1,mebendazole,48,20200805,serial; see notes,JU775,2,,,
p057,H01,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,DL238,2,,,
p057,H02,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,MY16,2,,,
p057,H03,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,CB4856,2,,,
p057,H04,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,PD1074,2,,,
p057,H05,48h,10,15hHB101_20200813,DMSO,1,mebendazole,96,20200805,serial; see notes,CX11314,2,,,
